filename,width,height,class,xmin,ymin,xmax,ymax
db72.jpg,2272,1704,object,2041,456,2272,777
db72.jpg,2272,1704,object,1126,852,1386,1190
db72.jpg,2272,1704,object,902,308,1064,397
db72.jpg,2272,1704,object,1439,255,1611,369
db72.jpg,2272,1704,object,910,186,1056,296
db72.jpg,2272,1704,object,1091,289,1234,395
db72.jpg,2272,1704,object,1280,252,1420,373
db72.jpg,2272,1704,object,481,852,703,1152
db72.jpg,2272,1704,object,328,186,480,299
db72.jpg,2272,1704,object,230,817,466,1127
db72.jpg,2272,1704,object,934,949,1111,1168
db72.jpg,2272,1704,object,1829,1250,2008,1500
db73.jpg,2272,1704,object,6,295,96,397
db73.jpg,2272,1704,object,70,1364,281,1655
db73.jpg,2272,1704,object,952,1401,1166,1685
db73.jpg,2272,1704,object,735,1395,933,1660
db73.jpg,2272,1704,object,508,1393,723,1677
db73.jpg,2272,1704,object,468,276,618,376
db73.jpg,2272,1704,object,1713,558,1973,852
db73.jpg,2272,1704,object,125,301,256,395
db73.jpg,2272,1704,object,642,391,833,505
db73.jpg,2272,1704,object,3,400,106,502
db73.jpg,2272,1704,object,300,1403,493,1662
db73.jpg,2272,1704,object,131,205,266,297
db73.jpg,2272,1704,object,1173,1415,1417,1704
db73.jpg,2272,1704,object,1011,155,1206,272
db73.jpg,2272,1704,object,2181,187,2272,270
db73.jpg,2272,1704,object,2176,280,2263,390
db73.jpg,2272,1704,object,2171,410,2258,490
db73.jpg,2272,1704,object,1978,410,2088,512
db73.jpg,2272,1704,object,733,752,931,897
db73.jpg,2272,1704,object,11,577,226,860
db73.jpg,2272,1704,object,1683,1410,1881,1700
db73.jpg,2272,1704,object,1893,1415,2083,1685
db73.jpg,2272,1704,object,2141,1415,2261,1704
db73.jpg,2272,1704,object,1402,987,1668,1307
db73.jpg,2272,1704,object,2104,1042,2267,1292
db73.jpg,2272,1704,object,813,177,1001,272
db73.jpg,2272,1704,object,493,394,633,500
db73.jpg,2272,1704,object,289,282,433,395
db73.jpg,2272,1704,object,1657,983,1871,1300
db73.jpg,2272,1704,object,931,983,1158,1307
db73.jpg,2272,1704,object,479,1031,683,1262
db73.jpg,2272,1704,object,1450,555,1713,867
db73.jpg,2272,1704,object,234,944,466,1280
db73.jpg,2272,1704,object,264,594,491,872
db73.jpg,2272,1704,object,1201,609,1446,887
db73.jpg,2272,1704,object,1879,964,2098,1275
db73.jpg,2272,1704,object,1167,977,1413,1330
db73.jpg,2272,1704,object,1447,1401,1676,1685
db73.jpg,2272,1704,object,936,544,1216,887
db73.jpg,2272,1704,object,1024,268,1211,390
db73.jpg,2272,1704,object,824,272,1008,385
db73.jpg,2272,1704,object,492,589,731,890
db73.jpg,2272,1704,object,1245,410,1422,492
db73.jpg,2272,1704,object,1585,264,1766,385
db73.jpg,2272,1704,object,843,388,1016,495
db73.jpg,2272,1704,object,1034,397,1210,487
db73.jpg,2272,1704,object,687,984,938,1305
db73.jpg,2272,1704,object,126,400,261,500
db73.jpg,2272,1704,object,61,971,231,1277
db73.jpg,2272,1704,object,1789,387,1956,480
db73.jpg,2272,1704,object,1231,270,1418,391
db73.jpg,2272,1704,object,1785,256,1949,377
db73.jpg,2272,1704,object,1584,389,1743,482
db73.jpg,2272,1704,object,300,409,426,495
db74.jpg,2272,1704,object,1754,1081,1943,1285
db74.jpg,2272,1704,object,263,1400,571,1527
db74.jpg,2272,1704,object,588,1520,966,1702
db74.jpg,2272,1704,object,590,1378,991,1515
db74.jpg,2272,1704,object,1057,1422,1358,1528
db74.jpg,2272,1704,object,203,1536,511,1704
db74.jpg,2272,1704,object,1909,1591,2261,1697
db74.jpg,2272,1704,object,1879,1472,2258,1572
db74.jpg,2272,1704,object,846,1032,1063,1252
db74.jpg,2272,1704,object,1978,227,2168,585
db74.jpg,2272,1704,object,1958,667,2146,947
db74.jpg,2272,1704,object,238,1025,403,1222
db74.jpg,2272,1704,object,421,1012,638,1245
db74.jpg,2272,1704,object,8,1392,236,1515
db74.jpg,2272,1704,object,3,1522,158,1667
db74.jpg,2272,1704,object,1053,1562,1423,1697
db74.jpg,2272,1704,object,311,270,528,542
db74.jpg,2272,1704,object,1718,225,1946,567
db74.jpg,2272,1704,object,1732,680,1971,940
db74.jpg,2272,1704,object,11,665,153,910
db74.jpg,2272,1704,object,1518,1044,1758,1272
db74.jpg,2272,1704,object,548,296,738,532
db74.jpg,2272,1704,object,1009,255,1246,577
db74.jpg,2272,1704,object,1250,235,1491,557
db74.jpg,2272,1704,object,1249,664,1501,942
db74.jpg,2272,1704,object,1020,661,1243,942
db74.jpg,2272,1704,object,799,661,1018,932
db74.jpg,2272,1704,object,1509,651,1746,970
db74.jpg,2272,1704,object,119,277,308,547
db74.jpg,2272,1704,object,389,664,586,925
db74.jpg,2272,1704,object,1959,1072,2178,1305
db74.jpg,2272,1704,object,1489,213,1703,540
db74.jpg,2272,1704,object,1307,1034,1553,1282
db74.jpg,2272,1704,object,776,250,1008,547
db74.jpg,2272,1704,object,645,1038,841,1235
db74.jpg,2272,1704,object,1062,1042,1313,1280
db74.jpg,2272,1704,object,168,655,376,930
db74.jpg,2272,1704,object,597,654,806,927
db75.jpg,2272,1704,object,16,625,173,787
db75.jpg,2272,1704,object,1872,329,2146,505
db75.jpg,2272,1704,object,313,628,508,845
db75.jpg,2272,1704,object,526,637,716,847
db75.jpg,2272,1704,object,731,615,936,817
db75.jpg,2272,1704,object,2053,660,2256,900
db75.jpg,2272,1704,object,56,980,338,1122
db75.jpg,2272,1704,object,1936,1085,2261,1400
db75.jpg,2272,1704,object,181,2,353,135
db75.jpg,2272,1704,object,381,20,573,115
db75.jpg,2272,1704,object,606,12,836,152
db75.jpg,2272,1704,object,1101,10,1336,140
db75.jpg,2272,1704,object,1351,7,1626,132
db75.jpg,2272,1704,object,1623,12,1838,132
db75.jpg,2272,1704,object,1846,12,2108,155
db75.jpg,2272,1704,object,361,1026,668,1155
db75.jpg,2272,1704,object,1623,232,1841,560
db75.jpg,2272,1704,object,856,10,1088,142
db75.jpg,2272,1704,object,89,239,263,530
db75.jpg,2272,1704,object,1398,632,1611,905
db75.jpg,2272,1704,object,1,1121,293,1287
db75.jpg,2272,1704,object,683,232,878,520
db75.jpg,2272,1704,object,929,633,1188,852
db75.jpg,2272,1704,object,1109,252,1356,522
db75.jpg,2272,1704,object,1348,226,1638,520
db75.jpg,2272,1704,object,1101,1152,1543,1300
db75.jpg,2272,1704,object,475,266,663,530
db75.jpg,2272,1704,object,893,227,1113,527
db75.jpg,2272,1704,object,1185,630,1406,872
db75.jpg,2272,1704,object,697,1109,1081,1347
db75.jpg,2272,1704,object,258,223,483,530
db75.jpg,2272,1704,object,320,1142,618,1322
db75.jpg,2272,1704,object,1141,1007,1526,1170
db75.jpg,2272,1704,object,1610,651,1826,880
db75.jpg,2272,1704,object,1835,661,2053,890
db75.jpg,2272,1704,object,707,991,1063,1112
db76.jpg,2272,1704,object,136,672,301,807
db76.jpg,2272,1704,object,633,615,843,847
db76.jpg,2272,1704,object,1322,636,1578,867
db76.jpg,2272,1704,object,1906,1169,2236,1377
db76.jpg,2272,1704,object,1873,1040,2211,1148
db76.jpg,2272,1704,object,1828,611,2036,820
db76.jpg,2272,1704,object,490,1253,872,1427
db76.jpg,2272,1704,object,46,192,223,345
db76.jpg,2272,1704,object,986,1042,1341,1132
db76.jpg,2272,1704,object,298,610,481,692
db76.jpg,2272,1704,object,326,695,493,800
db76.jpg,2272,1704,object,1086,162,1318,512
db76.jpg,2272,1704,object,193,75,376,182
db76.jpg,2272,1704,object,241,192,423,327
db76.jpg,2272,1704,object,8,1,191,97
db76.jpg,2272,1704,object,11,95,231,175
db76.jpg,2272,1704,object,3,497,116,782
db76.jpg,2272,1704,object,538,1042,912,1111
db76.jpg,2272,1704,object,533,1115,899,1203
db76.jpg,2272,1704,object,562,189,826,500
db76.jpg,2272,1704,object,2053,618,2211,822
db76.jpg,2272,1704,object,280,441,458,607
db76.jpg,2272,1704,object,802,163,1053,482
db76.jpg,2272,1704,object,128,938,457,1030
db76.jpg,2272,1704,object,997,1250,1340,1393
db76.jpg,2272,1704,object,1466,1239,1778,1392
db76.jpg,2272,1704,object,1461,1073,1749,1206
db76.jpg,2272,1704,object,112,509,308,657
db76.jpg,2272,1704,object,1339,171,1583,522
db76.jpg,2272,1704,object,1845,142,2126,512
db76.jpg,2272,1704,object,1575,624,1836,847
db76.jpg,2272,1704,object,32,1240,374,1402
db76.jpg,2272,1704,object,997,1107,1347,1208
db76.jpg,2272,1704,object,852,632,1096,855
db76.jpg,2272,1704,object,89,1064,425,1183
db76.jpg,2272,1704,object,1589,165,1851,502
db77.jpg,2272,1704,object,81,890,261,962
db77.jpg,2272,1704,object,83,767,228,875
db77.jpg,2272,1704,object,3,390,96,507
db77.jpg,2272,1704,object,615,1402,841,1627
db77.jpg,2272,1704,object,93,397,276,500
db77.jpg,2272,1704,object,131,1310,316,1445
db77.jpg,2272,1704,object,315,1360,493,1442
db77.jpg,2272,1704,object,268,880,393,977
db77.jpg,2272,1704,object,6,270,88,377
db77.jpg,2272,1704,object,281,1000,418,1100
db77.jpg,2272,1704,object,1,880,74,962
db77.jpg,2272,1704,object,1,1485,132,1567
db77.jpg,2272,1704,object,311,1235,488,1365
db77.jpg,2272,1704,object,316,1462,508,1580
db77.jpg,2272,1704,object,1778,1415,1983,1597
db77.jpg,2272,1704,object,1991,1420,2233,1612
db77.jpg,2272,1704,object,2051,1015,2272,1244
db77.jpg,2272,1704,object,1334,1411,1543,1630
db77.jpg,2272,1704,object,1,970,79,1091
db77.jpg,2272,1704,object,1,1415,119,1478
db77.jpg,2272,1704,object,1,1227,89,1326
db77.jpg,2272,1704,object,2,1327,107,1410
db77.jpg,2272,1704,object,143,1452,321,1560
db77.jpg,2272,1704,object,848,1403,1068,1632
db77.jpg,2272,1704,object,3,517,106,627
db77.jpg,2272,1704,object,1848,50,2131,387
db77.jpg,2272,1704,object,1559,1404,1763,1647
db77.jpg,2272,1704,object,1558,981,1811,1305
db77.jpg,2272,1704,object,818,996,1048,1297
db77.jpg,2272,1704,object,1314,14,1598,392
db77.jpg,2272,1704,object,1066,991,1313,1282
db77.jpg,2272,1704,object,1570,532,1828,920
db77.jpg,2272,1704,object,2064,506,2263,860
db77.jpg,2272,1704,object,1606,48,1851,402
db77.jpg,2272,1704,object,1063,8,1321,412
db77.jpg,2272,1704,object,1813,979,2048,1287
db77.jpg,2272,1704,object,1302,533,1581,902
db77.jpg,2272,1704,object,515,520,776,875
db77.jpg,2272,1704,object,1313,986,1553,1295
db77.jpg,2272,1704,object,465,43,758,405
db77.jpg,2272,1704,object,92,275,255,365
db77.jpg,2272,1704,object,747,17,1048,387
db77.jpg,2272,1704,object,111,984,250,1102
db77.jpg,2272,1704,object,1050,556,1303,890
db77.jpg,2272,1704,object,774,509,1038,862
db77.jpg,2272,1704,object,582,976,811,1280
db77.jpg,2272,1704,object,1843,602,2068,850
db77.jpg,2272,1704,object,159,515,293,615
db78.jpg,2272,1704,object,258,357,393,410
db78.jpg,2272,1704,object,256,250,403,342
db78.jpg,2272,1704,object,98,522,238,600
db78.jpg,2272,1704,object,101,445,231,520
db78.jpg,2272,1704,object,91,365,243,422
db78.jpg,2272,1704,object,91,267,256,335
db78.jpg,2272,1704,object,8,527,73,600
db78.jpg,2272,1704,object,1104,1496,1313,1692
db78.jpg,2272,1704,object,3,365,88,427
db78.jpg,2272,1704,object,1829,1487,2093,1704
db78.jpg,2272,1704,object,312,1467,443,1574
db78.jpg,2272,1704,object,144,1449,292,1561
db78.jpg,2272,1704,object,597,1477,848,1704
db78.jpg,2272,1704,object,248,437,371,510
db78.jpg,2272,1704,object,3,432,81,507
db78.jpg,2272,1704,object,258,520,351,590
db78.jpg,2272,1704,object,906,222,1061,372
db78.jpg,2272,1704,object,8,770,188,880
db78.jpg,2272,1704,object,2101,380,2258,487
db78.jpg,2272,1704,object,1323,1493,1583,1704
db78.jpg,2272,1704,object,2101,292,2251,367
db78.jpg,2272,1704,object,1288,165,1453,240
db78.jpg,2272,1704,object,1476,150,1656,265
db78.jpg,2272,1704,object,748,372,901,507
db78.jpg,2272,1704,object,8,670,151,732
db78.jpg,2272,1704,object,318,1342,451,1450
db78.jpg,2272,1704,object,11,1342,121,1450
db78.jpg,2272,1704,object,6,1240,126,1332
db78.jpg,2272,1704,object,123,1347,308,1442
db78.jpg,2272,1704,object,183,675,363,762
db78.jpg,2272,1704,object,18,997,191,1105
db78.jpg,2272,1704,object,13,877,183,987
db78.jpg,2272,1704,object,11,1457,113,1552
db78.jpg,2272,1704,object,1585,1486,1835,1704
db78.jpg,2272,1704,object,183,890,373,995
db78.jpg,2272,1704,object,1831,1078,2093,1347
db78.jpg,2272,1704,object,1349,573,1608,917
db78.jpg,2272,1704,object,1082,575,1346,917
db78.jpg,2272,1704,object,2102,724,2251,911
db78.jpg,2272,1704,object,1856,595,2071,915
db78.jpg,2272,1704,object,1316,1007,1603,1387
db78.jpg,2272,1704,object,1592,1015,1836,1370
db78.jpg,2272,1704,object,1075,267,1248,383
db78.jpg,2272,1704,object,1607,597,1848,912
db78.jpg,2272,1704,object,548,575,811,940
db78.jpg,2272,1704,object,902,372,1063,502
db78.jpg,2272,1704,object,830,1475,1083,1704
db78.jpg,2272,1704,object,806,1020,1068,1352
db78.jpg,2272,1704,object,1900,250,2060,384
db78.jpg,2272,1704,object,534,1007,813,1350
db78.jpg,2272,1704,object,1061,1022,1321,1377
db78.jpg,2272,1704,object,819,555,1076,925
db78.jpg,2272,1704,object,1476,277,1663,380
db78.jpg,2272,1704,object,1282,251,1486,395
db78.jpg,2272,1704,object,2092,1036,2261,1345
db78.jpg,2272,1704,object,1919,413,2081,494
db78.jpg,2272,1704,object,1698,404,1860,479
db78.jpg,2272,1704,object,1699,225,1855,375
db78.jpg,2272,1704,object,738,225,898,360
db78.jpg,2272,1704,object,202,771,371,885
db78.jpg,2272,1704,object,1092,145,1241,251
db78.jpg,2272,1704,object,1,269,108,350
db78.jpg,2272,1704,object,129,1213,303,1347
db78.jpg,2272,1704,object,623,385,733,481
db78.jpg,2272,1704,object,1081,400,1258,489
db78.jpg,2272,1704,object,205,1000,376,1115
db78.jpg,2272,1704,object,1486,381,1668,490
db78.jpg,2272,1704,object,1275,385,1491,485
db79.jpg,2272,1704,object,1267,1117,1425,1242
db79.jpg,2272,1704,object,320,1581,515,1688
db79.jpg,2272,1704,object,338,1470,550,1566
db79.jpg,2272,1704,object,315,1356,523,1462
db79.jpg,2272,1704,object,1894,1123,2118,1475
db79.jpg,2272,1704,object,1697,1108,1875,1247
db79.jpg,2272,1704,object,54,1563,249,1685
db79.jpg,2272,1704,object,560,521,728,662
db79.jpg,2272,1704,object,170,470,368,592
db79.jpg,2272,1704,object,736,351,911,517
db79.jpg,2272,1704,object,178,582,363,687
db79.jpg,2272,1704,object,731,520,908,665
db79.jpg,2272,1704,object,1473,989,1655,1087
db79.jpg,2272,1704,object,59,1028,284,1123
db79.jpg,2272,1704,object,165,361,368,462
db79.jpg,2272,1704,object,47,1446,262,1563
db79.jpg,2272,1704,object,1057,1108,1221,1236
db79.jpg,2272,1704,object,890,1405,1069,1520
db79.jpg,2272,1704,object,611,1507,783,1655
db79.jpg,2272,1704,object,6,290,166,382
db79.jpg,2272,1704,object,1581,1495,1761,1662
db79.jpg,2272,1704,object,1086,1505,1286,1635
db79.jpg,2272,1704,object,1167,365,1343,447
db79.jpg,2272,1704,object,616,1392,818,1507
db79.jpg,2272,1704,object,1466,715,1673,852
db79.jpg,2272,1704,object,1223,720,1428,832
db79.jpg,2272,1704,object,1051,725,1223,840
db79.jpg,2272,1704,object,1676,965,1876,1090
db79.jpg,2272,1704,object,736,200,903,350
db79.jpg,2272,1704,object,376,570,578,667
db79.jpg,2272,1704,object,383,457,548,567
db79.jpg,2272,1704,object,398,352,566,455
db79.jpg,2272,1704,object,358,242,576,340
db79.jpg,2272,1704,object,178,250,366,352
db79.jpg,2272,1704,object,11,582,163,682
db79.jpg,2272,1704,object,3,492,163,575
db79.jpg,2272,1704,object,8,387,158,480
db79.jpg,2272,1704,object,872,1565,1069,1694
db79.jpg,2272,1704,object,1678,821,1893,962
db79.jpg,2272,1704,object,1336,1517,1538,1650
db79.jpg,2272,1704,object,51,814,268,905
db79.jpg,2272,1704,object,1387,268,1539,357
db79.jpg,2272,1704,object,1056,974,1215,1103
db79.jpg,2272,1704,object,1157,460,1354,556
db79.jpg,2272,1704,object,1374,562,1554,647
db79.jpg,2272,1704,object,1056,847,1213,966
db79.jpg,2272,1704,object,906,512,1086,670
db79.jpg,2272,1704,object,1241,848,1424,975
db79.jpg,2272,1704,object,1598,566,1769,657
db79.jpg,2272,1704,object,910,346,1098,517
db79.jpg,2272,1704,object,1486,1121,1672,1252
db79.jpg,2272,1704,object,346,1145,564,1260
db79.jpg,2272,1704,object,1910,632,2153,1055
db79.jpg,2272,1704,object,1960,363,2134,587
db79.jpg,2272,1704,object,1091,1358,1308,1515
db79.jpg,2272,1704,object,1327,1372,1563,1532
db79.jpg,2272,1704,object,1389,479,1541,549
db79.jpg,2272,1704,object,335,913,556,1019
db79.jpg,2272,1704,object,822,762,1000,848
db79.jpg,2272,1704,object,1162,265,1354,351
db79.jpg,2272,1704,object,1584,456,1773,562
db79.jpg,2272,1704,object,1578,360,1776,442
db79.jpg,2272,1704,object,1462,847,1650,971
db79.jpg,2272,1704,object,829,863,991,966
db79.jpg,2272,1704,object,348,1041,562,1118
db79.jpg,2272,1704,object,831,996,1006,1111
db79.jpg,2272,1704,object,613,1127,779,1227
db79.jpg,2272,1704,object,574,346,733,507
db79.jpg,2272,1704,object,827,1147,1007,1248
db79.jpg,2272,1704,object,80,1146,280,1241
db79.jpg,2272,1704,object,609,1007,779,1114
db79.jpg,2272,1704,object,1384,356,1549,458
db79.jpg,2272,1704,object,596,765,771,848
db79.jpg,2272,1704,object,1177,562,1343,652
db79.jpg,2272,1704,object,908,169,1078,345
db79.jpg,2272,1704,object,1248,979,1418,1104
db79.jpg,2272,1704,object,62,906,268,1018
db79.jpg,2272,1704,object,1581,259,1757,344
db79.jpg,2272,1704,object,606,875,775,970
db80.jpg,2272,1704,object,1148,1395,1383,1500
db80.jpg,2272,1704,object,141,1475,363,1555
db80.jpg,2272,1704,object,911,1490,1128,1567
db80.jpg,2272,1704,object,903,1387,1138,1492
db80.jpg,2272,1704,object,666,1487,893,1567
db80.jpg,2272,1704,object,363,1497,616,1575
db80.jpg,2272,1704,object,348,1422,588,1492
db80.jpg,2272,1704,object,128,1417,328,1467
db80.jpg,2272,1704,object,431,999,624,1076
db80.jpg,2272,1704,object,670,1394,880,1495
db80.jpg,2272,1704,object,377,1343,580,1433
db80.jpg,2272,1704,object,1761,148,1932,245
db80.jpg,2272,1704,object,1156,1306,1374,1428
db80.jpg,2272,1704,object,397,688,618,764
db80.jpg,2272,1704,object,674,1307,875,1408
db80.jpg,2272,1704,object,1151,1505,1373,1587
db80.jpg,2272,1704,object,121,1307,323,1400
db80.jpg,2272,1704,object,1393,1432,1573,1570
db80.jpg,2272,1704,object,1991,420,2191,770
db80.jpg,2272,1704,object,1593,1455,1776,1562
db80.jpg,2272,1704,object,1878,905,2103,1227
db80.jpg,2272,1704,object,1118,417,1267,529
db80.jpg,2272,1704,object,1998,5,2216,325
db80.jpg,2272,1704,object,1508,10,1698,115
db80.jpg,2272,1704,object,1276,5,1496,117
db80.jpg,2272,1704,object,1063,7,1278,122
db80.jpg,2272,1704,object,838,17,1048,132
db80.jpg,2272,1704,object,641,52,813,140
db80.jpg,2272,1704,object,1591,1332,1796,1457
db80.jpg,2272,1704,object,683,835,901,950
db80.jpg,2272,1704,object,936,837,1138,947
db80.jpg,2272,1704,object,1153,947,1351,1080
db80.jpg,2272,1704,object,1153,810,1348,940
db80.jpg,2272,1704,object,1398,950,1578,1080
db80.jpg,2272,1704,object,1613,935,1818,1062
db80.jpg,2272,1704,object,1618,787,1791,935
db80.jpg,2272,1704,object,2131,1360,2253,1602
db80.jpg,2272,1704,object,1881,1317,2111,1597
db80.jpg,2272,1704,object,951,945,1123,1072
db80.jpg,2272,1704,object,172,995,372,1073
db80.jpg,2272,1704,object,954,712,1129,824
db80.jpg,2272,1704,object,413,771,623,868
db80.jpg,2272,1704,object,127,243,329,350
db80.jpg,2272,1704,object,150,361,344,458
db80.jpg,2272,1704,object,1535,281,1712,397
db80.jpg,2272,1704,object,1543,433,1708,550
db80.jpg,2272,1704,object,1529,149,1707,263
db80.jpg,2272,1704,object,890,296,1063,421
db80.jpg,2272,1704,object,677,438,837,561
db80.jpg,2272,1704,object,418,887,614,983
db80.jpg,2272,1704,object,420,461,627,579
db80.jpg,2272,1704,object,402,349,622,454
db80.jpg,2272,1704,object,676,690,903,850
db80.jpg,2272,1704,object,1156,702,1361,817
db80.jpg,2272,1704,object,684,950,903,1082
db80.jpg,2272,1704,object,671,1252,874,1349
db80.jpg,2272,1704,object,1593,1182,1798,1350
db80.jpg,2272,1704,object,1395,830,1598,950
db80.jpg,2272,1704,object,148,479,360,585
db80.jpg,2272,1704,object,348,1228,568,1346
db80.jpg,2272,1704,object,1397,1276,1561,1437
db80.jpg,2272,1704,object,903,428,1065,548
db80.jpg,2272,1704,object,121,141,337,234
db80.jpg,2272,1704,object,1404,704,1578,828
db80.jpg,2272,1704,object,151,777,373,865
db80.jpg,2272,1704,object,906,1195,1122,1377
db80.jpg,2272,1704,object,396,240,612,316
db80.jpg,2272,1704,object,1314,418,1478,528
db80.jpg,2272,1704,object,1762,279,1914,379
db80.jpg,2272,1704,object,648,192,840,293
db80.jpg,2272,1704,object,1155,1206,1366,1345
db80.jpg,2272,1704,object,135,1199,297,1335
db80.jpg,2272,1704,object,885,175,1059,268
db80.jpg,2272,1704,object,1101,291,1258,402
db80.jpg,2272,1704,object,1291,148,1476,267
db80.jpg,2272,1704,object,672,307,824,420
db80.jpg,2272,1704,object,1760,411,1908,534
db80.jpg,2272,1704,object,1309,287,1481,400
db80.jpg,2272,1704,object,164,891,364,986
db80.jpg,2272,1704,object,1096,149,1261,259
db81.jpg,2272,1704,object,1618,772,1821,890
db81.jpg,2272,1704,object,1631,675,1803,775
db81.jpg,2272,1704,object,1026,1490,1243,1577
db81.jpg,2272,1704,object,791,1462,1016,1580
db81.jpg,2272,1704,object,773,1332,998,1467
db81.jpg,2272,1704,object,758,1162,981,1332
db81.jpg,2272,1704,object,68,1314,346,1402
db81.jpg,2272,1704,object,1827,1362,2221,1537
db81.jpg,2272,1704,object,683,5,903,105
db81.jpg,2272,1704,object,115,1413,356,1487
db81.jpg,2272,1704,object,1013,1253,1273,1492
db81.jpg,2272,1704,object,1302,1376,1719,1561
db81.jpg,2272,1704,object,1401,750,1601,900
db81.jpg,2272,1704,object,393,1335,646,1465
db81.jpg,2272,1704,object,1158,640,1408,735
db81.jpg,2272,1704,object,6,530,141,862
db81.jpg,2272,1704,object,1173,817,1383,895
db81.jpg,2272,1704,object,1952,244,2121,560
db81.jpg,2272,1704,object,951,5,1151,110
db81.jpg,2272,1704,object,951,245,1158,367
db81.jpg,2272,1704,object,943,110,1153,242
db81.jpg,2272,1704,object,1181,240,1378,375
db81.jpg,2272,1704,object,1428,10,1651,130
db81.jpg,2272,1704,object,1166,735,1396,815
db81.jpg,2272,1704,object,136,1495,381,1550
db81.jpg,2272,1704,object,143,672,356,717
db81.jpg,2272,1704,object,363,657,568,740
db81.jpg,2272,1704,object,391,832,603,892
db81.jpg,2272,1704,object,693,812,931,887
db81.jpg,2272,1704,object,688,727,903,805
db81.jpg,2272,1704,object,923,630,1146,722
db81.jpg,2272,1704,object,168,802,373,872
db81.jpg,2272,1704,object,370,741,601,822
db81.jpg,2272,1704,object,31,1090,308,1297
db81.jpg,2272,1704,object,1672,268,1834,381
db81.jpg,2272,1704,object,140,711,361,807
db81.jpg,2272,1704,object,1657,83,1876,235
db81.jpg,2272,1704,object,1400,590,1611,752
db81.jpg,2272,1704,object,1636,483,1833,672
db81.jpg,2272,1704,object,1942,738,2113,928
db81.jpg,2272,1704,object,2129,739,2300,930
db81.jpg,2272,1704,object,923,722,1156,807
db81.jpg,2272,1704,object,1311,1030,1668,1126
db81.jpg,2272,1704,object,132,181,371,287
db81.jpg,2272,1704,object,368,1098,606,1320
db81.jpg,2272,1704,object,386,178,623,282
db81.jpg,2272,1704,object,1809,1235,2152,1329
db81.jpg,2272,1704,object,1780,1128,2101,1212
db81.jpg,2272,1704,object,1321,1157,1662,1248
db81.jpg,2272,1704,object,1295,1235,1667,1330
db81.jpg,2272,1704,object,1187,107,1383,257
db81.jpg,2272,1704,object,362,550,585,656
db81.jpg,2272,1704,object,399,284,658,380
db81.jpg,2272,1704,object,681,120,903,247
db81.jpg,2272,1704,object,1171,526,1389,656
db81.jpg,2272,1704,object,137,545,326,663
db81.jpg,2272,1704,object,935,527,1125,658
db81.jpg,2272,1704,object,360,46,618,165
db81.jpg,2272,1704,object,695,648,908,736
db81.jpg,2272,1704,object,98,64,351,165
db81.jpg,2272,1704,object,1433,131,1631,244
db81.jpg,2272,1704,object,686,562,902,657
db81.jpg,2272,1704,object,691,253,913,382
db81.jpg,2272,1704,object,143,289,393,390
db81.jpg,2272,1704,object,1456,273,1631,388
db81.jpg,2272,1704,object,1049,1017,1254,1214
db82.jpg,2272,1704,object,651,727,828,830
db82.jpg,2272,1704,object,663,825,823,935
db82.jpg,2272,1704,object,836,757,998,847
db82.jpg,2272,1704,object,1026,767,1188,842
db82.jpg,2272,1704,object,1016,680,1178,765
db82.jpg,2272,1704,object,1216,680,1406,767
db82.jpg,2272,1704,object,651,612,821,730
db82.jpg,2272,1704,object,1223,767,1401,837
db82.jpg,2272,1704,object,826,842,988,930
db82.jpg,2272,1704,object,526,815,653,912
db82.jpg,2272,1704,object,148,730,293,817
db82.jpg,2272,1704,object,481,597,653,715
db82.jpg,2272,1704,object,343,827,516,910
db82.jpg,2272,1704,object,341,735,503,822
db82.jpg,2272,1704,object,296,635,466,725
db82.jpg,2272,1704,object,178,815,341,927
db82.jpg,2272,1704,object,131,645,283,727
db82.jpg,2272,1704,object,8,830,171,922
db82.jpg,2272,1704,object,6,745,151,820
db82.jpg,2272,1704,object,1,642,128,730
db82.jpg,2272,1704,object,2008,272,2161,380
db82.jpg,2272,1704,object,1223,847,1396,927
db82.jpg,2272,1704,object,503,722,656,815
db82.jpg,2272,1704,object,1423,715,1621,785
db82.jpg,2272,1704,object,1638,1347,1778,1447
db82.jpg,2272,1704,object,1433,862,1596,925
db82.jpg,2272,1704,object,76,1350,256,1447
db82.jpg,2272,1704,object,46,1225,223,1347
db82.jpg,2272,1704,object,258,1365,393,1457
db82.jpg,2272,1704,object,178,1112,396,1252
db82.jpg,2272,1704,object,438,1400,618,1470
db82.jpg,2272,1704,object,638,1397,816,1490
db82.jpg,2272,1704,object,633,1275,801,1400
db82.jpg,2272,1704,object,613,1105,821,1280
db82.jpg,2272,1704,object,1396,1470,1613,1517
db82.jpg,2272,1704,object,1363,1397,1601,1462
db82.jpg,2272,1704,object,2006,152,2173,257
db82.jpg,2272,1704,object,2001,1422,2173,1517
db82.jpg,2272,1704,object,2053,1107,2258,1312
db82.jpg,2272,1704,object,2116,865,2251,942
db82.jpg,2272,1704,object,2128,800,2266,867
db82.jpg,2272,1704,object,2141,727,2263,795
db82.jpg,2272,1704,object,2138,632,2268,727
db82.jpg,2272,1704,object,1928,872,2073,945
db82.jpg,2272,1704,object,1936,800,2088,870
db82.jpg,2272,1704,object,1931,725,2106,805
db82.jpg,2272,1704,object,1641,875,1821,940
db82.jpg,2272,1704,object,1631,797,1821,867
db82.jpg,2272,1704,object,1638,720,1861,795
